label,text
뎅기열,"요즘 제가 구토를 하는데, 그게 배가 쥐어짜는 것처럼 아프고 어지러움도 같이 와요. 식욕도 없고 그래서 그런지 몸이 좀 힘이 없어요. 그리고 눈 뒤쪽도 아파요."
뎅기열,요즘 열이 많이 나고 땀도 나고 몸에 힘이 없어요. 근육도 아파서 하루 종일 일을 못 하겠어요.
뎅기열,"요즘 피로가 너무 심해서 기본적인 일조차 하기 힘들어요. 구역질도 나고 팔, 목, 다리에 발진도 생겼어요."
뎅기열,머리가 너무 아프고 머릿속이 꽉 조이는 느낌이에요. 열도 조금 나고요. 등에 작은 빨간 점들도 생겼어요.
뎅기열,요즘 속이 메스껍고 입맛도 없고 좀 불안한 느낌이 들어요. 게다가 허리도 아프고 근육통도 있어요.
뎅기열,요즘 근육통이 너무 심해서 계속 쑤시는 느낌이에요. 몸 여기저기에 빨간 반점도 생기고 가려워서 너무 불편해요.
뎅기열,"온몸에 피부 발진이 생겼고, 심하게 가려워요. 몸도 아프고 약간 열이 나면서 두통이랑 오한도 있어요."
뎅기열,"온몸이 너무 아프고, 머리도 아프고, 구토도 해요. 몸 전체에 빨간 반점이 생겼는데, 심하게 가려워요."
뎅기열,"계속 허리가 아프고, 팔이랑 목에 발진이 생겼어요. 눈 뒤쪽도 많이 아파요. 열도 나고 있어서 건강이 걱정돼요."
뎅기열,"요즘 관절이 너무 아파서 걷기도 힘들고 일상생활 하는 게 너무 어려워요. 게다가 입맛도 없어서 밥도 잘 못 먹고, 그래서 그런지 몸이 좀 약해진 것 같고 속도 울렁거려요."
뎅기열,눈 뒤쪽에 계속 불편한 느낌이 있어요. 목이랑 얼굴에 빨간 점들이 생겼고 팔에는 발진이 났어요. 팔이랑 다리가 많이 아파요. 점들이 가렵고 불편해서 걱정돼요.
뎅기열,"요즘 몸이 좀 안 좋고 토할 것처럼 속이 메스꺼워요. 눈 뒤쪽이 찌릿찌릿 아프고, 등에 빨갛게 부풀어 오른 점들이 많아요."
뎅기열,몸이 으슬으슬 춥고 열이 많이 나요. 팔에 발진도 생기고 목에는 빨간 반점이 생겼어요.
뎅기열,"요즘 관절이 너무 아파요. 거의 항상 속이 메스껍고, 열도 좀 나면서 오한이 들어요. 약을 먹어도 열이 잘 안 떨어지는 것 같아요."
뎅기열,"요즘 계속 토하고 나면 배도 아프고 어지러워요. 입맛도 없어서 기운이 없어요. 그리고 팔이랑 등, 목도 자주 아파요."
뎅기열,팔이랑 다리에 빨간 반점이 생겼는데 가렵고 염증도 있어요. 그리고 속이 메스껍고 계속 토할 것 같아요. 약간 열도 나는 것 같아요.
뎅기열,"온몸에 피부 발진이 생겼어요. 발진이 빨갛고 부어올랐는데, 특히 팔이랑 다리 쪽이 더 심해요. 그리고 입맛도 없어진 것 같아요."
뎅기열,"저기, 제가 요즘 오한이랑 몸 떨림이 있어요. 그리고 등이랑 눈 뒤쪽에 심한 통증이 느껴져요. 게다가 등에랑 목에 작은 빨간 반점도 생긴 것 같아요."
뎅기열,요즘 관절이 너무 아파서 하루하루가 너무 힘들어요. 계속 속이 울렁거리고 머리도 약간 아픈 것 같아요.
뎅기열,요즘 자꾸 토하고 식욕도 없어요. 피부에 발진도 생기고 눈이 아파서 잠도 제대로 못 자겠어요.
뎅기열,열이 많이 나고 두통도 심해요. 열이 나면서 몸살도 심하고 오한도 들어요. 건강이 걱정되는데 어떻게 해야 할지 모르겠어요.
뎅기열,요즘 너무 피곤하고 기운이 하나도 없어요. 피로가 너무 심해서 침대에서 일어나는 것도 힘들어요. 팔이랑 다리에 작은 빨간 점들도 생긴 것 같아요.
뎅기열,"머리가 너무 아픈데, 특히 눈 뒤쪽이 아파요. 피곤하고 지쳐서 하루 종일 일을 못 하겠어요. 건강이 걱정돼요."
뎅기열,요즘 계속 속이 메스껍고 토할 것 같아요. 그리고 약간 열도 나고 머리도 아파요.
뎅기열,"몸에 가려운 발진이 생겼고요, 입맛도 없고 하루 종일 너무 피곤해요. 몸에 뭔가 문제가 있는 것 같아요."
뎅기열,"근육통이랑 두통이 있어요. 근육통은 계속 쑤시는 느낌이고, 아픈 근육을 쓸 때 더 심해져요. 얼굴이랑 목, 팔에 작은 빨간 점들도 생기고 있어요."
뎅기열,"허리도 아프고 팔이랑 겨드랑이에 발진도 생겼어요. 눈알 뒤쪽이 많이 아프고, 미열도 있어서 건강이 걱정돼요."
뎅기열,"매일 밤마다 열이 너무 심하게 나고 오한이 들어요. 정말 걱정돼요. 게다가 아무것도 먹고 싶지 않고, 허리랑 팔, 다리가 너무 아파요. 눈 뒤쪽에 이상한 통증도 있어요. 그래서 아무런 신체 활동도 할 수가 없어요."
뎅기열,"요즘 자꾸 토하다 보니 입맛도 없고, 근육이랑 관절, 허리까지 계속 아파요. 열도 나기 시작했어요. 정말 걱정되는데, 어떻게 해야 할지 모르겠어요."
뎅기열,요즘 열이 심하게 나고 눈 뒤쪽이 아프면서 두통도 있어요. 너무 피곤하고 지쳐서 아무 일도 못 하겠어요.
뎅기열,온몸이 너무 아프고 아무것도 먹고 싶지 않아요. 미열이 있고 매일 밤 오한이 들어요. 그리고 등에랑 목에 빨간 반점도 생기고 있어요.
뎅기열,매일 관절이랑 허리가 아파요. 속이 메스껍고 그래서 몸이 많이 약해졌어요. 몸이 아프니까 일에 집중도 안 되고 아무것도 하기 싫어요.
뎅기열,요즘 몸이 너무 아파요. 입맛도 없고 팔이랑 얼굴에 발진도 생겼어요. 눈 뒤쪽도 많이 아파요.
뎅기열,몸에 발진이 생겼어요. 그리고 고열이 나고 오한이랑 두통도 있어요. 관절이랑 허리도 아프고 눈 뒤쪽에 이상한 통증이 있어요.
뎅기열,요즘 계속 속이 메스껍고 토할 것 같아요. 매일 밤마다 열도 많이 나고 오한도 들어서 너무 힘들어요. 게다가 입맛도 없어진 것 같아요.
뎅기열,"피부에 발진이 생겼는데, 만지면 가려워요. 하루 종일 관절이 아파서 컨디션도 안 좋아요. 밤에는 열이 좀 나고 오한이 들어서 잠도 잘 못 자겠어요."
곰팡이 감염,"피부에 붉고 염증이 있는 것처럼 보이는 두드러기 같은 게 생겼고, 다른 부분과 색이 다른 피부 변색도 있어요. 그리고 피부가 가려워요."
곰팡이 감염,"온몸에 심한 가려움증이 생기더니 빨갛고 울퉁불퉁한 발진이 생겼어요. 피부에 몇 군데는 색이 좀 어두워진 부분도 있고, 작은 결절 같은 것도 조금씩 생겼어요. 며칠째 이러고 있는데 점점 더 심해지고 있어요."
곰팡이 감염,"피부에 색이 변한 반점 같은 발진이 생겼고, 결절성 발진도 많이 생겼어요. 가려움증도 정말 심해요. 지난주 동안 더 심해졌어요."
곰팡이 감염,피부에 두드러기가 생겼는데 잘 안 없어지고 가려움증도 심해요. 게다가 피부에 색이 다른 부분이랑 혹처럼 생긴 돌기 같은 것도 보여요.
곰팡이 감염,"온몸에 발진이 생겼고, 피부가 가려워서 계속 긁게 돼요. 그리고 피부 색깔이 변한 부분도 좀 있고, 혹처럼 튀어나온 여드름 같은 것도 있어요."
곰팡이 감염,"요즘 피부가 좀 가려운데, 온몸에 발진도 생겼어요. 그리고 피부에 색이 변한 부분도 몇 군데 있고, 혹처럼 생긴 여드름 같은 것도 있어요."
곰팡이 감염,요즘 피부가 많이 가렵고 발진도 생겼어요. 게다가 피부 몇 군데가 다른 부분이랑 색이 좀 다르고요. 그리고 딱딱한 여드름 같은 것도 몇 개 생겼어요.
곰팡이 감염,"온몸이 너무 가려워서 미치겠고, 이제는 여기저기 빨갛게 변했어요. 게다가 몇 군데는 원래 피부색이랑 다르게 변했어요. 그리고 피부에 혹 같은 게 생겼어요."
곰팡이 감염,요즘 피부가 좀 이상해요. 너무 가렵고 발진도 잘 생겨요. 게다가 어떤 부분은 원래 피부색이랑 다르게 변했어요. 그리고 이제는 없던 혹 같은 게 생겼어요.
곰팡이 감염,팔이랑 다리에 빨간 여드름 같은 게 많이 나고 피부가 가려워요. 그리고 피부에 좀 이상하게 생긴 병변도 몇 개 있어요. 가끔 불편한 느낌의 혹 같은 것도 생기고요.
곰팡이 감염,피부가 가렵고 팔이랑 다리에 빨간 발진이 많이 생겼어요. 그리고 피부에 좀 이상하게 생긴 점들도 있어요. 가끔은 딱딱하게 느껴지는 발진도 생기고요.
곰팡이 감염,"선생님, 피부에 정말 가려운 발진이 생겼고 색이 다른 이상한 점들도 있어요. 그리고 피부에 작은 혹처럼 보이는 돌기도 좀 생겼어요."
곰팡이 감염,"선생님, 피부에 너무 불편한 발진이 생겼고, 색이 다른 이상한 반점들도 있어요. 그리고 작은 혹처럼 보이는 여드름도 몇 개 났어요."
곰팡이 감염,"피부에 가려운 점들이 많이 생겼고, 가끔씩 빨갛게 변하거나 울퉁불퉁해져요. 그리고 다른 피부색이랑 다른 이상한 반점들도 있고, 가끔씩 작은 공처럼 생긴 이상한 돌기들이 생기기도 해요."
곰팡이 감염,"제 피부에 가끔씩 가려운 돌기가 생기는데, 이게 가끔 빨갛게 변하거나 거칠어지기도 해요. 그리고 가끔씩 작은 공처럼 생긴 이상한 여드름 같은 것도 생기고, 다른 부분과 색이 다른 이상한 반점도 생겨요."
곰팡이 감염,"선생님, 자꾸 빨간 발진이 생기고 피부가 계속 가려워요. 게다가 피부에 색이 다른 이상한 점들도 보이고, 작은 결절 같은 게 생겼는데 점점 커지는 것 같아요."
곰팡이 감염,"온몸에 정말 심한 가려움증이 있고, 피부에 붉은 반점이랑 두드러기 같은 게 생겼어요. 그리고 피부 색이랑 다른 이상한 색깔의 반점들도 있고, 가끔씩 작은 혹처럼 보이는 결절도 생기네요."
곰팡이 감염,"온몸이 너무 가려워서 긁다 보니 피부가 빨개지고 여드름처럼 뭐가 났어요. 게다가 가끔씩 작은 여드름 같은 결절도 생기고, 피부 색이 다른 이상한 반점도 생기네요."
곰팡이 감염,"요즘 가려움증이 심해지고 있는데, 시간이 지날수록 더 심해지는 발진도 같이 생겼어요. 그리고 피부 중에 다른 부분과 색이 다른 곳도 있고, 작은 혹처럼 보이는 덩어리들도 몇 개 발견했어요."
곰팡이 감염,"요즘 가려움증이 심해서 너무 힘들어요. 게다가 시간이 지날수록 더 심해지는 발진도 생겼어요. 피부 일부가 다른 부분과 색이 다르게 변한 곳도 있고, 작은 결절처럼 보이는 혹 같은 것도 생겼어요."
곰팡이 감염,"선생님, 피부에 불편한 발진이 생겼고 색이 다른 이상한 부분도 있어요. 그리고 피부에 작은 혹처럼 보이는 여드름도 몇 개 있어요."
곰팡이 감염,"요즘 가려움증이 심하고, 시간이 지날수록 더 심해지는 발진도 생겼어요. 그리고 피부색이 다른 부분도 있고, 작은 혹처럼 보이는 것도 몇 개 있어요."
곰팡이 감염,요즘 피부가 좀 이상해요. 너무 가렵고 발진도 잘 생기고요. 게다가 몇 군데는 원래 피부색이랑 다르게 변했어요. 그리고 이제는 없던 혹 같은 것도 생겼어요.
곰팡이 감염,최근에 피부에 발진이 생기면서 심한 가려움과 불편함이 같이 나타나고 있어요. 피부 여기저기에 색이 변한 반점이랑 작은 혹 같은 것도 생기고 있어요.
곰팡이 감염,"피부가 항상 가렵고 가끔씩 거칠고 빨갛게 변해요. 게다가 가끔씩 작은 공처럼 생긴 여드름 같은 게 생기고, 다른 부분과 색이 다른 점들도 생겨요. 정말 짜증나고 가려워요."
곰팡이 감염,"온몸에 가려움증이 심하고, 가끔씩 피부가 빨갛게 부풀어 오르기도 해요. 그리고 피부 색이 다른 부분도 있고, 작은 공처럼 생긴 작은 돌기들이 생기기도 해요. 정말 짜증나고 가려워요."
곰팡이 감염,"온몸에 가려움증이 좀 심하게 있는데, 피부에 빨갛고 울퉁불퉁한 부분도 몇 군데 있어요. 그리고 작은 공처럼 생긴 여드름 같은 것도 생겼고, 피부 색이 다른 부분도 있어요."
곰팡이 감염,"온몸에 가려움증이 심하게 있고, 피부에 빨갛고 울퉁불퉁한 부분도 생겼어요. 그리고 피부 중에 다른 부분보다 색이 다른 부분도 있고, 작은 공처럼 생긴 여드름 같은 것도 생겼어요."
곰팡이 감염,"요즘 몸 전체가 너무 가려워서 짜증나요. 피부에 빨갛고 울퉁불퉁한 반점도 생겼어요. 그리고 피부 색이 다른 부분도 있고, 작은 공처럼 생긴 돌기도 몇 개 있어요."
곰팡이 감염,"온몸에 가려움증이 심하게 있고, 피부에 붉고 울퉁불퉁한 부분도 생겼어요. 그리고 피부 일부가 다른 부분보다 색이 좀 다르게 보이는 곳도 있고, 작은 공처럼 생긴 여드름 같은 것도 생겼어요."
곰팡이 감염,"요즘 몸이 너무 가려워서 힘들어요. 피부 여기저기에 발진 같은 게 생겼고, 다른 부분보다 색이 좀 다른 곳도 있어요. 그리고 딱딱한 느낌의 혹 같은 것도 좀 생겼어요."
곰팡이 감염,"요즘 피부가 많이 가려워서 긁었더니 여기저기 발진 같은 게 생겼어요. 그리고 피부 색깔이 다른 부분보다 좀 더 어두운 부분도 있고, 딱딱한 혹 같은 것도 만져져요."
곰팡이 감염,"요즘 몸이 좀 가려운데, 피부 여기저기에 발진 같은 게 생겼어요. 그리고 피부 중에 다른 부분보다 색이 더 짙은 곳도 있고, 아픈 혹 같은 것도 있어요."
곰팡이 감염,"요즘 자꾸 몸이 가려워서 긁게 되는데, 피부에 발진 같은 게 많이 생겼어요. 그리고 좀 단단한 여드름 같은 것도 몇 개 있고, 피부 중에 다른 부분보다 갈색으로 변한 곳도 있어요."
곰팡이 감염,"요즘 피부가 너무 가려워서 힘들어요. 여기저기 발진 같은 게 생겼고, 피부 색이 다른 부분도 있어요. 그리고 딱딱한 느낌의 작은 혹 같은 것도 생겼어요."
곰팡이 감염,"요즘 피부가 너무 가려워서 힘들어요. 몸 여기저기에 발진도 생겼고요. 딱딱한 느낌의 혹 같은 것도 있고, 피부색이 다른 부분보다 좀 더 어두운 곳도 있어요. 정말 불편해요."
곰팡이 감염,"피부 여기저기에 발진이 생겨서 정말 짜증나요. 게다가 꽤 단단한 혹도 있고, 다른 부분보다 색이 다른 부분도 있어요."
곰팡이 감염,"요즘 자꾸 몸을 긁게 되고 피부에 발진 같은 게 많이 생겼어요. 게다가 피부색이 좀 이상한 부분도 몇 군데 있고, 꽤 아픈 혹 같은 것도 생겼어요."
곰팡이 감염,"요즘 정말 간지러운데 피부 여기저기에 발진 같은 게 생겼어요. 그리고 피부 색이 좀 이상한 부분도 있고, 딱딱한 느낌의 작은 혹 같은 것도 있어요."
곰팡이 감염,"요즘 몸이 좀 가려운데, 여기저기 발진도 생겼어요. 그리고 피부 색이 좀 이상한 부분도 있고, 딱딱한 혹 같은 것도 만져져요."
곰팡이 감염,"요즘 피부가 가렵고 여기저기 발진 같은 게 생겼어요. 그리고 피부 색이 좀 이상한 부분도 있고, 아프게 튀어나온 것도 있어요."
곰팡이 감염,"요즘 몸이 많이 가려워서 자꾸 긁게 되고, 피부에 발진 같은 게 많이 생겼어요. 게다가 몇 군데는 피부 색이 평소랑 다르게 보이고, 몽우리 같은 것도 생겼는데 그게 너무 아파요."
곰팡이 감염,"요즘 계속 가려운데 피부에 빨갛고 울퉁불퉁한 점들이 생겼어요. 그리고 피부 색이 다른 부분도 있고, 작은 혹처럼 생긴 것도 좀 있어요."
곰팡이 감염,"피부에 빨갛고 울퉁불퉁한 부분이 생겼고, 계속 긁고 있어요. 그리고 작은 혹처럼 생긴 것도 있고, 다른 부분보다 색이 다른 점들도 있어요."
곰팡이 감염,"피부가 많이 가려운데 가끔 발진으로 변해요. 그리고 피부 색이 다른 이상한 반점들도 있고, 가끔씩 작은 뾰루지 같은 것도 생겨요."
곰팡이 감염,"피부가 자꾸 가려워서 긁다 보면 발진이 생기곤 해요. 그리고 피부색이 다른 이상한 반점들도 있고, 자주 작은 혹 같은 게 생기기도 해요."
곰팡이 감염,"요즘 피부가 많이 가려운데, 가끔 발진도 생겨요. 그리고 피부 색이 다른 이상한 반점들도 있고, 가끔 작은 결절처럼 보이는 작은 혹도 생기곤 해요."
곰팡이 감염,"온몸이 너무 가려워서 미치겠어요. 이제는 빨간 반점도 여기저기 생겼고요. 어떤 부분은 제 원래 피부색이랑 다르게 보이기도 해요. 그리고 피부에 뭐가 났는데, 혹처럼 생기기도 하고 여드름처럼 보이기도 해요."
곰팡이 감염,"요즘 피부가 너무 가려워서 가끔 발진도 생겨요. 그리고 피부 색깔이 다른 부분도 몇 군데 있고, 가끔씩 작은 혹 같은 게 생기기도 해요."
곰팡이 감염,요즘 몸 여기저기 심하게 가려운 곳마다 빨간 반점이 생겼어요. 몇몇 부분은 제 원래 피부색이랑도 좀 다르고요. 그리고 피부에 혹 같은 것도 생겼어요.
감기,"자꾸 재채기가 나고 콧물이 너무 많이 나와요. 그리고 계속 춥고 피곤해요. 기침도 많이 하고요. 열도 정말 많이 나는데, 정상보다 훨씬 높은 것 같아요."
감기,코가 너무 많이 나와서 계속 재채기가 멈추질 않아요. 그리고 계속 춥고 피곤하고 기침도 많이 하고 있어요. 열도 정상보다 훨씬 높아서 너무 높아요.
감기,"계속 재채기가 멈추질 않고, 오한이 가시질 않아요. 몸이 너무 약하고 피곤해서 힘들고, 기침도 계속 나요. 열도 정말 많이 나고 있어요."
감기,"계속 재채기가 멈추질 않고, 이 오한도 도저히 가시질 않네요. 몸이 너무 힘들고 지쳐요. 기침도 계속 나고, 열도 정말 많이 나요."
감기,계속 재채기가 나고 추워서 몸이 덜덜 떨려요. 너무 피곤해서 거의 움직일 수가 없고 머리가 깨질 것처럼 아파요. 열도 엄청 높아요.
감기,"계속 재채기가 나고, 추워서 몸이 떨려요. 너무 지쳐서 거의 움직일 수가 없고, 머리도 아파요. 열도 꽤 많이 나요."
감기,요즘 너무 피곤하고 몸이 안 좋아요. 재채기가 계속 나고 몸이 으슬으슬 추워요. 머리가 지끈거리고 기운도 없어요. 게다가 열도 많이 나고 몸이 불덩이 같아요.
감기,"요즘 너무 피곤하고 아픈 것 같아요. 재채기도 많이 하고, 몸이 도통 따뜻해지질 않아요. 너무 지치고 머리도 깨질 것처럼 아파요. 열도 너무 높아서 몸이 끓는 것 같아요."
감기,요즘 너무 피곤하고 아픈 느낌이에요. 목도 꽤 아프고 기침도 심하게 나요. 몸에 오한이 많이 들고 열도 꽤 높아요. 그냥 너무 지치고 힘이 하나도 없어요.
감기,요즘 너무 피곤하고 몸이 안 좋아요. 재채기도 많이 하고 몸이 잘 안 따뜻해져요. 너무 지치고 머리도 아파요. 열이 너무 올라서 몸이 불덩이 같아요.
감기,자꾸 재채기가 나고 너무 피곤하고 기운이 없어요. 목도 너무 아프고 코랑 목에 가래 같은 게 많이 끼어 있어요. 목도 붓고 부은 것 같아요.
감기,계속 재채기가 나고 너무 피곤하고 아파요. 목도 정말 불편하고 코랑 목에 뭐가 많이 낀 것 같아요. 목도 붓고 부어올랐어요.
감기,"자꾸 재채기가 나고 너무 힘들고 피곤해요. 코랑 목에 끈적거리는 게 많이 있고, 목도 정말 아파요. 목도 붓고 부어오른 느낌이에요."
감기,요즘 너무 피곤하고 속이 안 좋아요. 기침도 심하게 나고 목도 많이 아파요. 코가 막히고 부비동 압박감도 심하네요. 몸이 너무 안 좋고 지쳤어요.
감기,"요즘 재채기를 너무 많이 하고, 몸이 너무 피곤하고 아픈 것 같아요. 코에서 이상한 게 많이 나오고, 목도 너무 따끔거려요. 그리고 목도 부은 것 같아요."
감기,요즘 숨 쉴 때 쌕쌕거리고 전반적으로 몸이 안 좋고 너무 피곤해요. 목이 너무 따갑고 코에서는 계속 이상한 게 나와요. 그리고 목도 부은 것 같아요.
감기,"제 부비동이 너무 막힌 것 같고, 눈도 계속 빨개요. 항상 지치고 피곤한 느낌이에요. 게다가 목에 가래도 많이 끼고 불편해요. 림프절이 부은 것 같고, 숨 쉬는 것도 힘들어요."
감기,눈이 너무 빨갛고 코가 막힌 느낌이에요. 기운도 하나도 없고 목이 간질간질해요. 그리고 림프절도 부은 것 같고 가래도 많이 나와요.
감기,코가 막히고 눈도 많이 빨개졌어요. 그냥 기운이 없고 목도 너무 따끔거려요. 림프절도 부은 것 같고 가래도 많이 나와요.
감기,"눈이 항상 빨갛고 가려워요. 코는 막히고 답답한 느낌이에요. 계속 아프고 피곤한 느낌이 들고, 자꾸 가래가 나와요. 목도 아프고 따끔거리고, 목에 있는 혹이 평소보다 더 커진 것 같아요."
감기,코가 항상 막히고 답답해요. 눈은 계속 빨갛고 가려워요. 몸이 좀 안 좋고 피곤한 느낌이에요. 자꾸 가래가 나와요. 목이 따끔거리고 자극받은 것 같아요. 그리고 목에 있는 혹들이 평소보다 커진 것 같아요.
감기,"자꾸 재채기가 나고 눈물이 계속 나요. 목에 뭔가 걸린 것 같아서 숨쉬기가 너무 힘들어요. 자주 피곤하고, 요즘 가래도 많이 생겼어요. 게다가 림프절도 부어 있어요."
감기,눈이 계속 빨갛고 눈물이 자꾸 나요. 그리고 부비동에 압박감이 있어서 잘 안 없어져요. 항상 피곤하고 숨 쉬는 것도 많이 힘들어요. 목에는 가래가 많이 끼고 림프절도 부어 있어요.
감기,눈이 계속 빨갛고 눈물이 자꾸 나요. 그리고 부비동이 계속 답답해서 신경이 쓰여요. 숨쉬기도 많이 힘들고 항상 피곤한 느낌이에요. 게다가 목에 가래가 많고 림프절도 부어 있어요.
감기,"코가 꽉 막힌 느낌이고, 눈이 계속 너무 빨갛고 눈물이 나요. 게다가 가슴도 아프고 숨 쉬는 게 많이 힘들어요. 근육도 많이 아프고 냄새도 전혀 못 맡겠어요."
감기,"눈이 보통 빨갛고 눈물이 자주 나고, 코는 항상 막혀 있어요. 숨 쉬는 것도 힘들고 가슴도 아파요. 게다가 냄새도 전혀 못 맡겠고 근육도 많이 아파요."
감기,"눈이 보통 빨갛고 염증이 있는 것 같고, 코에 뭔가 막힌 느낌이 들어요. 가래가 많이 나와서 기침도 계속 하고, 가슴도 아파요. 냄새도 전혀 못 맡겠고, 근육도 여기저기 쑤셔요."
감기,"눈이 항상 빨갛고 부어 있어요. 그리고 코에 뭐가 막힌 것 같아요. 가래가 많이 나와서 기침도 자주 하고, 가슴이 너무 답답해요. 냄새도 전혀 못 맡겠고, 근육도 너무 아파요."
감기,기침을 많이 하고 몸이 으슬으슬 추워요. 코가 꽉 막혀 있고 얼굴에 압박감도 느껴져요. 가래도 많고 기침할 때 가슴이 아파요. 냄새도 전혀 못 맡겠고 근육도 쑤셔요.
감기,며칠째 기침이랑 감기가 심해요. 코가 막히고 얼굴도 압박감이 있어요. 가래도 생기고 기침할 때 가슴이 아파요. 냄새도 전혀 못 맡겠고 근육도 쑤셔요.
감기,며칠째 기침이랑 감기가 심해요. 코가 막히고 얼굴에 압박감도 느껴져요. 가래도 나오고 가슴이 아파요. 냄새도 전혀 못 맡겠고 근육도 쑤셔요.
감기,며칠째 기침이랑 감기가 너무 심해요. 코도 막히고 얼굴이 팽팽한 느낌이에요. 게다가 가래도 나오고 가슴이 아파요. 냄새도 못 맡겠고 근육도 너무 아파요.
감기,기침이 멈추질 않고 몸이 막 떨려요. 코도 막히고 얼굴이 뭔가 뻐근해요. 게다가 목에서는 이상한 가래가 나오고 가슴도 아파요. 근육도 너무 아프고 냄새도 전혀 못 맡겠어요.
감기,기침이 멈추질 않고 너무 추워요. 코가 다 막히고 가래가 많이 나와요. 가슴도 아프고 냄새도 전혀 못 맡겠어요. 근육도 너무 아파요.
감기,"계속 기침이 멈추질 않고 너무 추워요. 콧물도 너무 많이 나오고, 코가 완전히 막혔어요. 아무 냄새도 맡을 수 없고, 가슴도 아파요. 근육도 많이 아파요."
감기,기침이 멈추질 않고 너무 추워요. 코가 완전히 막혀서 계속 콧물이 나와요. 가슴도 아프고 아무 냄새도 맡을 수가 없어요. 근육도 너무 아파요.
감기,기침이 많이 나고 숨쉬기가 좀 힘들어요. 목도 아프고 가슴에 가래가 많이 낀 것 같아요. 콧물도 많이 나고 코가 꽉 막힌 느낌이에요.
감기,요즘 너무 피곤하고 아픈 것 같아요. 목도 많이 아프고 기침도 심하게 나요. 몸에 열도 많이 나고 오한도 심해요. 그냥 너무 지치고 힘이 하나도 없어요.
감기,"요즘 너무 피곤하고 몸이 안 좋아요. 목이 정말 아프고 기침도 심하게 나요. 코도 꽉 막혀 있고, 부비동 압박감도 심해요. 정말 힘들고 너무 지쳐요."
감기,요즘 몸이 너무 안 좋고 피로가 심해요. 기침도 심하게 나고 목도 너무 아파요. 부비동 압박감도 심하고 코도 꽉 막혀 있어요. 그냥 너무 지치고 힘들어요.
감기,"요즘 너무 피곤하고 아픈 것 같아요. 목도 많이 아프고 기침도 심하게 나요. 몸에 오한도 많이 들고 열도 꽤 높은 것 같아요. 한마디로, 몸이 너무 지치고 힘이 없어요."
감기,요즘 너무 피곤하고 아픈 것 같아요. 기침도 심하고 목도 많이 아파요. 몸에 오한이 많이 들고 열도 꽤 높아요. 그냥 계속 지치고 힘이 없어요.
감기,자꾸 재채기가 멈추질 않고 콧물도 줄줄 나요. 그리고 계속 춥고 피곤해요. 기침도 많이 하고 열도 너무 높아서 평소보다 훨씬 높은 것 같아요.
감기,요즘 너무 몸이 안 좋아요. 코가 많이 막히고 콧물도 줄줄 나요. 기침도 많이 하고 가슴이 너무 아파요. 열도 너무 높고 근육통도 심하게 느껴져요.
감기,목이 부어서 너무 피곤해요. 목도 따끔거리고 눈은 빨갛게 충혈됐어요. 코가 꽉 막혀서 얼굴이 압박감을 느껴요. 가슴도 아프고 아무 냄새도 맡을 수가 없어요.
감기,요즘 기운이 없고 목이 부은 것 같아요. 눈도 빨갛고 목이 따끔거려요. 코가 심하게 막혀서 얼굴이 압박되는 느낌이에요. 냄새도 전혀 못 맡겠고 가슴도 아파요.
감기,"몸이 좀 많이 약해진 것 같고, 림프절이 부은 것 같아요. 눈이 따갑고 목도 아파요. 부비동에 압박감이 있고 코도 막혔어요. 냄새도 전혀 못 맡겠고 가슴도 아파요."
감기,"며칠째 기침이랑 감기가 심해요. 얼굴도 피곤하고 코도 막혔어요. 게다가 가래 때문에 가슴도 아파요. 냄새도 못 맡겠고, 근육도 너무 아파요."
감기,"맨날 눈이 빨갛고 눈물이 자꾸 나요. 그리고 코가 막힌 느낌이 계속 들고요. 숨 쉬는 것도 좀 힘들고, 항상 피곤해요. 림프절도 붓고, 목에 가래도 많이 끼는 것 같아요."
감기,"항상 눈이 뜨겁고 부어오르고, 뭔가가 내 부비동을 막고 있는 느낌이 들어요. 가슴이 꽤 답답하고, 가래도 많이 나와요. 냄새도 전혀 못 맡겠고, 근육도 많이 아파요."
폐렴,"요즘 너무 춥고 피곤해요. 기침도 많이 하고 가슴이 아파요. 심장도 엄청 빨리 뛰고, 기침할 때 가래 색이 약간 녹슨 색이에요."
폐렴,"요즘 기침이 많이 나고 가슴도 아파요. 몸이 너무 춥고 피곤해요. 게다가 심장이 막 두근거리고, 가래에 붉은 색이 좀 섞여 있어요."
폐렴,"요즘 너무 기운이 없고 춥게 느껴져요. 기침도 계속 나고, 기침할 때 가슴이 아파요. 심장이 막 두근거리는 것 같고요. 그리고 가래가 나오는데 색이 갈색 같아서 좀 이상해요."
폐렴,"요즘 너무 피곤하고 몸이 으슬으슬 추워요. 기침도 계속 나고, 기침할 때마다 가슴이 아프고 심장이 막 두근거려요. 그리고 가래 색깔이 이상하게 갈색빛이 돌아요."
폐렴,요즘 몸이 으슬으슬 춥고 너무 피곤해요. 기침이 계속 나는데 잘 낫질 않아요. 기침할 때 가슴도 아프고 심장이 막 엄청 빨리 뛰는 것 같아요. 그리고 가래 색깔이 좀 탁한 녹슨 색이에요.
폐렴,요즘 몸이 으슬으슬 춥고 너무 피곤해요. 기침이 도무지 멈추질 않아요. 기침할 때마다 가슴이 아프고 심장이 미친 듯이 빨리 뛰는 것 같아요. 그리고 기침할 때 녹슨 색깔의 가래가 나와요.
